698
5.494071e-01 3.320158e-01 3.675889e-01
3.675889e-01 5.494071e-01 1.541502e-01
1.541502e-01 3.675889e-01 7.905138e-02
7.905138e-02 1.541502e-01 7.509881e-02
7.509881e-02 7.905138e-02 1.185771e-01
1.185771e-01 7.509881e-02 2.766798e-01
2.766798e-01 1.185771e-01 5.375494e-01
5.375494e-01 2.766798e-01 4.308300e-01
4.308300e-01 5.375494e-01 1.818182e-01
1.818182e-01 4.308300e-01 8.300395e-02
8.300395e-02 1.818182e-01 6.719368e-02
6.719368e-02 8.300395e-02 9.881423e-02
9.881423e-02 6.719368e-02 2.252964e-01
2.252964e-01 9.881423e-02 5.019763e-01
5.019763e-01 2.252964e-01 5.019763e-01
5.019763e-01 5.019763e-01 2.213439e-01
2.213439e-01 5.019763e-01 9.881423e-02
9.881423e-02 2.213439e-01 6.719368e-02
6.719368e-02 9.881423e-02 8.695652e-02
8.695652e-02 6.719368e-02 1.739130e-01
1.739130e-01 8.695652e-02 4.347826e-01
4.347826e-01 1.739130e-01 5.612648e-01
5.612648e-01 4.347826e-01 2.806324e-01
2.806324e-01 5.612648e-01 1.106719e-01
1.106719e-01 2.806324e-01 7.114625e-02
7.114625e-02 1.106719e-01 6.719368e-02
6.719368e-02 7.114625e-02 1.383399e-01
1.383399e-01 6.719368e-02 3.557312e-01
3.557312e-01 1.383399e-01 5.928854e-01
5.928854e-01 3.557312e-01 3.596838e-01
3.596838e-01 5.928854e-01 1.343874e-01
1.343874e-01 3.596838e-01 7.114625e-02
7.114625e-02 1.343874e-01 6.324111e-02
6.324111e-02 7.114625e-02 1.067194e-01
1.067194e-01 6.324111e-02 2.727273e-01
2.727273e-01 1.067194e-01 5.691700e-01
5.691700e-01 2.727273e-01 4.545455e-01
4.545455e-01 5.691700e-01 1.739130e-01
1.739130e-01 4.545455e-01 8.300395e-02
8.300395e-02 1.739130e-01 6.324111e-02
6.324111e-02 8.300395e-02 7.905138e-02
7.905138e-02 6.324111e-02 1.976285e-01
1.976285e-01 7.905138e-02 4.980237e-01
4.980237e-01 1.976285e-01 5.533597e-01
5.533597e-01 4.980237e-01 2.371542e-01
2.371542e-01 5.533597e-01 9.486166e-02
9.486166e-02 2.371542e-01 5.928854e-02
5.928854e-02 9.486166e-02 6.719368e-02
6.719368e-02 5.928854e-02 1.383399e-01
1.383399e-01 6.719368e-02 3.873518e-01
3.873518e-01 1.383399e-01 6.166008e-01
6.166008e-01 3.873518e-01 3.320158e-01
3.320158e-01 6.166008e-01 1.185771e-01
1.185771e-01 3.320158e-01 5.928854e-02
5.928854e-02 1.185771e-01 5.928854e-02
5.928854e-02 5.928854e-02 9.881423e-02
9.881423e-02 5.928854e-02 2.766798e-01
2.766798e-01 9.881423e-02 6.007905e-01
6.007905e-01 2.766798e-01 4.584980e-01
4.584980e-01 6.007905e-01 1.620553e-01
1.620553e-01 4.584980e-01 7.114625e-02
7.114625e-02 1.620553e-01 5.138340e-02
5.138340e-02 7.114625e-02 7.509881e-02
7.509881e-02 5.138340e-02 1.778656e-01
1.778656e-01 7.509881e-02 4.980237e-01
4.980237e-01 1.778656e-01 5.849802e-01
5.849802e-01 4.980237e-01 2.411067e-01
2.411067e-01 5.849802e-01 8.695652e-02
8.695652e-02 2.411067e-01 5.533597e-02
5.533597e-02 8.695652e-02 5.928854e-02
5.928854e-02 5.533597e-02 1.225296e-01
1.225296e-01 5.928854e-02 3.557312e-01
3.557312e-01 1.225296e-01 6.482213e-01
6.482213e-01 3.557312e-01 3.675889e-01
3.675889e-01 6.482213e-01 1.225296e-01
1.225296e-01 3.675889e-01 5.533597e-02
5.533597e-02 1.225296e-01 4.743083e-02
4.743083e-02 5.533597e-02 7.905138e-02
7.905138e-02 4.743083e-02 2.213439e-01
2.213439e-01 7.905138e-02 5.810277e-01
5.810277e-01 2.213439e-01 5.335968e-01
5.335968e-01 5.810277e-01 1.897233e-01
1.897233e-01 5.335968e-01 7.114625e-02
7.114625e-02 1.897233e-01 5.138340e-02
5.138340e-02 7.114625e-02 5.533597e-02
5.533597e-02 5.138340e-02 1.304348e-01
1.304348e-01 5.533597e-02 4.110672e-01
4.110672e-01 1.304348e-01 6.600791e-01
6.600791e-01 4.110672e-01 3.162055e-01
3.162055e-01 6.600791e-01 1.027668e-01
1.027668e-01 3.162055e-01 5.138340e-02
5.138340e-02 1.027668e-01 4.743083e-02
4.743083e-02 5.138340e-02 8.300395e-02
8.300395e-02 4.743083e-02 2.490119e-01
2.490119e-01 8.300395e-02 6.245059e-01
6.245059e-01 2.490119e-01 5.177866e-01
5.177866e-01 6.245059e-01 1.699605e-01
1.699605e-01 5.177866e-01 6.324111e-02
6.324111e-02 1.699605e-01 4.743083e-02
4.743083e-02 6.324111e-02 5.533597e-02
5.533597e-02 4.743083e-02 1.343874e-01
1.343874e-01 5.533597e-02 4.308300e-01
4.308300e-01 1.343874e-01 6.877470e-01
6.877470e-01 4.308300e-01 3.083004e-01
3.083004e-01 6.877470e-01 9.486166e-02
9.486166e-02 3.083004e-01 4.743083e-02
4.743083e-02 9.486166e-02 4.347826e-02
4.347826e-02 4.743083e-02 7.114625e-02
7.114625e-02 4.347826e-02 2.292490e-01
2.292490e-01 7.114625e-02 6.363636e-01
6.363636e-01 2.292490e-01 5.454545e-01
5.454545e-01 6.363636e-01 1.699605e-01
1.699605e-01 5.454545e-01 6.324111e-02
6.324111e-02 1.699605e-01 3.952569e-02
3.952569e-02 6.324111e-02 4.743083e-02
4.743083e-02 3.952569e-02 1.106719e-01
1.106719e-01 4.743083e-02 3.794466e-01
3.794466e-01 1.106719e-01 7.233202e-01
7.233202e-01 3.794466e-01 3.596838e-01
3.596838e-01 7.233202e-01 1.027668e-01
1.027668e-01 3.596838e-01 4.743083e-02
4.743083e-02 1.027668e-01 3.952569e-02
3.952569e-02 4.743083e-02 5.928854e-02
5.928854e-02 3.952569e-02 1.739130e-01
