692
1.185771e-001 7.000000e+002 2.766798e-001 
2.766798e-001 3.320158e-001 5.375494e-001 
5.375494e-001 5.494071e-001 4.308300e-001 
4.308300e-001 3.675889e-001 1.818182e-001 
1.818182e-001 1.541502e-001 8.300395e-002 
8.300395e-002 7.905138e-002 6.719368e-002 
6.719368e-002 7.509881e-002 9.881423e-002 
9.881423e-002 1.185771e-001 2.252964e-001 
2.252964e-001 2.766798e-001 5.019763e-001 
5.019763e-001 5.375494e-001 5.019763e-001 
5.019763e-001 4.308300e-001 2.213439e-001 
2.213439e-001 1.818182e-001 9.881423e-002 
9.881423e-002 8.300395e-002 6.719368e-002 
6.719368e-002 6.719368e-002 8.695652e-002 
8.695652e-002 9.881423e-002 1.739130e-001 
1.739130e-001 2.252964e-001 4.347826e-001 
4.347826e-001 5.019763e-001 5.612648e-001 
5.612648e-001 5.019763e-001 2.806324e-001 
2.806324e-001 2.213439e-001 1.106719e-001 
1.106719e-001 9.881423e-002 7.114625e-002 
7.114625e-002 6.719368e-002 6.719368e-002 
6.719368e-002 8.695652e-002 1.383399e-001 
1.383399e-001 1.739130e-001 3.557312e-001 
3.557312e-001 4.347826e-001 5.928854e-001 
5.928854e-001 5.612648e-001 3.596838e-001 
3.596838e-001 2.806324e-001 1.343874e-001 
1.343874e-001 1.106719e-001 7.114625e-002 
7.114625e-002 7.114625e-002 6.324111e-002 
6.324111e-002 6.719368e-002 1.067194e-001 
1.067194e-001 1.383399e-001 2.727273e-001 
2.727273e-001 3.557312e-001 5.691700e-001 
5.691700e-001 5.928854e-001 4.545455e-001 
4.545455e-001 3.596838e-001 1.739130e-001 
1.739130e-001 1.343874e-001 8.300395e-002 
8.300395e-002 7.114625e-002 6.324111e-002 
6.324111e-002 6.324111e-002 7.905138e-002 
7.905138e-002 1.067194e-001 1.976285e-001 
1.976285e-001 2.727273e-001 4.980237e-001 
4.980237e-001 5.691700e-001 5.533597e-001 
5.533597e-001 4.545455e-001 2.371542e-001 
2.371542e-001 1.739130e-001 9.486166e-002 
9.486166e-002 8.300395e-002 5.928854e-002 
